#ACCESSION	ORGANISM	START	END	DETECTION
NZ_CP009555.1	Burkholderia oklahomensis	1392109	1406294	Dimob
NZ_CP009555.1	Burkholderia oklahomensis	1840669	1870312	Dimob
NZ_CP009555.1	Burkholderia oklahomensis	1967896	2012783	Dimob
NZ_CP009555.1	Burkholderia oklahomensis	2085998	2112813	Dimob
NZ_CP009555.1	Burkholderia oklahomensis	2238630	2271530	Dimob
NZ_CP009555.1	Burkholderia oklahomensis	2630363	2650434	Dimob
NZ_CP009555.1	Burkholderia oklahomensis	2730704	2746778	Dimob
NZ_CP009555.1	Burkholderia oklahomensis	3440046	3452120	Dimob
NZ_CP009555.1	Burkholderia oklahomensis	3706894	3724555	Dimob
NZ_CP009555.1	Burkholderia oklahomensis	3930978	3952189	Dimob
NZ_CP009556.1	Burkholderia oklahomensis	524094	534853	Dimob
NZ_CP009556.1	Burkholderia oklahomensis	1182254	1193649	Dimob
NZ_CP009556.1	Burkholderia oklahomensis	1317568	1337460	Dimob
NZ_CP009556.1	Burkholderia oklahomensis	1404964	1446361	Dimob
NZ_CP009556.1	Burkholderia oklahomensis	1931391	1944578	Dimob
NZ_CP009556.1	Burkholderia oklahomensis	2078128	2092450	Dimob
NZ_CP009556.1	Burkholderia oklahomensis	2481875	2493310	Dimob
NZ_CP009556.1	Burkholderia oklahomensis	2914976	2951353	Dimob
NZ_CP014945.1	Psychrobacter alimentarius	1067783	1093903	Dimob
NZ_CP014945.1	Psychrobacter alimentarius	2019953	2076179	Dimob
NZ_CP014945.1	Psychrobacter alimentarius	2199736	2215976	Dimob
NZ_CP014945.1	Psychrobacter alimentarius	2233909	2255950	Dimob
NZ_CP014945.1	Psychrobacter alimentarius	2398876	2427363	Dimob
NZ_CP014945.1	Psychrobacter alimentarius	2438820	2458898	Dimob
NZ_CP014945.1	Psychrobacter alimentarius	3148793	3170136	Dimob
NC_006350.1	Burkholderia pseudomallei	97743	106658	Dimob
NC_006350.1	Burkholderia pseudomallei	150443	155388	Dimob
NC_006350.1	Burkholderia pseudomallei	597179	653746	Dimob
NC_006350.1	Burkholderia pseudomallei	847843	900600	Dimob
NC_006350.1	Burkholderia pseudomallei	1089651	1113701	Dimob
NC_006350.1	Burkholderia pseudomallei	1330589	1337464	Dimob
NC_006350.1	Burkholderia pseudomallei	1912675	1996689	Dimob
NC_006350.1	Burkholderia pseudomallei	2296086	2302075	Dimob
NC_006350.1	Burkholderia pseudomallei	3710101	3728414	Dimob
NC_006350.1	Burkholderia pseudomallei	3868783	3889477	Dimob
NC_006350.1	Burkholderia pseudomallei	3962264	3977124	Dimob
NC_006351.1	Burkholderia pseudomallei	72252	114386	Dimob
NC_006351.1	Burkholderia pseudomallei	519142	567849	Dimob
NC_006351.1	Burkholderia pseudomallei	1421864	1439118	Dimob
NC_006351.1	Burkholderia pseudomallei	1449917	1457067	Dimob
NC_006351.1	Burkholderia pseudomallei	1628637	1644699	Dimob
NC_006351.1	Burkholderia pseudomallei	2066773	2073186	Dimob
NC_006351.1	Burkholderia pseudomallei	2762409	2830487	Dimob
NC_007434.1	Burkholderia pseudomallei	114864	125525	Dimob
NC_007434.1	Burkholderia pseudomallei	323823	330003	Dimob
NC_007434.1	Burkholderia pseudomallei	556337	563392	Dimob
NC_007434.1	Burkholderia pseudomallei	792916	806258	Dimob
NC_007434.1	Burkholderia pseudomallei	1006575	1021355	Dimob
NC_007434.1	Burkholderia pseudomallei	1315887	1345398	Dimob
NC_007434.1	Burkholderia pseudomallei	1715407	1825069	Dimob
NC_007434.1	Burkholderia pseudomallei	1833085	1857410	Dimob
NC_007434.1	Burkholderia pseudomallei	1909816	1942755	Dimob
NC_007434.1	Burkholderia pseudomallei	2387882	2416985	Dimob
NC_007434.1	Burkholderia pseudomallei	2476627	2503330	Dimob
NC_007434.1	Burkholderia pseudomallei	3976762	4020400	Dimob
NC_007434.1	Burkholderia pseudomallei	4088058	4121575	Dimob
NC_007435.1	Burkholderia pseudomallei	196714	269061	Dimob
NC_007435.1	Burkholderia pseudomallei	302814	321342	Dimob
NC_007435.1	Burkholderia pseudomallei	745242	753362	Dimob
NC_007435.1	Burkholderia pseudomallei	1114573	1120275	Dimob
NC_007435.1	Burkholderia pseudomallei	1390858	1402967	Dimob
NC_007435.1	Burkholderia pseudomallei	1449209	1496444	Dimob
NC_007435.1	Burkholderia pseudomallei	2358772	2387217	Dimob
NC_007435.1	Burkholderia pseudomallei	2704246	2724523	Dimob
NC_009074.1	Burkholderia pseudomallei	97676	109840	Dimob
NC_009074.1	Burkholderia pseudomallei	1368591	1378198	Dimob
NC_009074.1	Burkholderia pseudomallei	1473281	1498725	Dimob
NC_009074.1	Burkholderia pseudomallei	1525818	1534218	Dimob
NC_009074.1	Burkholderia pseudomallei	1544522	1568100	Dimob
NC_009074.1	Burkholderia pseudomallei	1697984	1705404	Dimob
NC_009074.1	Burkholderia pseudomallei	2122044	2140420	Dimob
NC_009074.1	Burkholderia pseudomallei	2918506	2930414	Dimob
NC_009074.1	Burkholderia pseudomallei	2977227	2997693	Dimob
NC_009074.1	Burkholderia pseudomallei	3412578	3433918	Dimob
NC_009074.1	Burkholderia pseudomallei	3557293	3578147	Dimob
NC_009074.1	Burkholderia pseudomallei	3794357	3815441	Dimob
NC_009075.1	Burkholderia pseudomallei	19904	38429	Dimob
NC_009075.1	Burkholderia pseudomallei	91594	135500	Dimob
NC_009075.1	Burkholderia pseudomallei	589895	624069	Dimob
NC_009075.1	Burkholderia pseudomallei	940765	960512	Dimob
NC_009075.1	Burkholderia pseudomallei	1641037	1654795	Dimob
NC_009075.1	Burkholderia pseudomallei	2273265	2308939	Dimob
NC_009075.1	Burkholderia pseudomallei	2397897	2406948	Dimob
NC_009075.1	Burkholderia pseudomallei	2733374	2746772	Dimob
NC_009076.1	Burkholderia pseudomallei	78299	101031	Dimob
NC_009076.1	Burkholderia pseudomallei	113586	122546	Dimob
NC_009076.1	Burkholderia pseudomallei	783171	803170	Dimob
NC_009076.1	Burkholderia pseudomallei	1396778	1406494	Dimob
NC_009076.1	Burkholderia pseudomallei	1497736	1509006	Dimob
NC_009076.1	Burkholderia pseudomallei	1672514	1683430	Dimob
NC_009076.1	Burkholderia pseudomallei	2014661	2020805	Dimob
NC_009076.1	Burkholderia pseudomallei	2030542	2093949	Dimob
NC_009076.1	Burkholderia pseudomallei	3558723	3625377	Dimob
NC_009076.1	Burkholderia pseudomallei	3690983	3728597	Dimob
NC_009076.1	Burkholderia pseudomallei	3765441	3807857	Dimob
NC_009076.1	Burkholderia pseudomallei	3875859	3890843	Dimob
NC_009078.1	Burkholderia pseudomallei	74954	114356	Dimob
NC_009078.1	Burkholderia pseudomallei	520091	549877	Dimob
NC_009078.1	Burkholderia pseudomallei	864885	886394	Dimob
NC_009078.1	Burkholderia pseudomallei	1575558	1594114	Dimob
NC_009078.1	Burkholderia pseudomallei	2018945	2025913	Dimob
NC_009078.1	Burkholderia pseudomallei	2320691	2329730	Dimob
NC_009078.1	Burkholderia pseudomallei	2660918	2681322	Dimob
NC_009078.1	Burkholderia pseudomallei	2721034	2768269	Dimob
NC_017831.1	Burkholderia pseudomallei	138592	143833	Dimob
NC_017831.1	Burkholderia pseudomallei	164536	180696	Dimob
NC_017831.1	Burkholderia pseudomallei	1419007	1442494	Dimob
NC_017831.1	Burkholderia pseudomallei	1719909	1804183	Dimob
NC_017831.1	Burkholderia pseudomallei	2241794	2269779	Dimob
NC_017831.1	Burkholderia pseudomallei	2318221	2325550	Dimob
NC_017831.1	Burkholderia pseudomallei	2332731	2390257	Dimob
NC_017831.1	Burkholderia pseudomallei	2876697	2891908	Dimob
NC_017831.1	Burkholderia pseudomallei	3080006	3095225	Dimob
NC_017831.1	Burkholderia pseudomallei	3527359	3531408	Dimob
NC_017831.1	Burkholderia pseudomallei	3721675	3727209	Dimob
NC_017831.1	Burkholderia pseudomallei	3947401	3964188	Dimob
NC_017831.1	Burkholderia pseudomallei	3972778	3989433	Dimob
NC_017832.1	Burkholderia pseudomallei	74938	111325	Dimob
NC_017832.1	Burkholderia pseudomallei	516573	572923	Dimob
NC_017832.1	Burkholderia pseudomallei	814329	827751	Dimob
NC_017832.1	Burkholderia pseudomallei	890742	911223	Dimob
NC_017832.1	Burkholderia pseudomallei	1599876	1618414	Dimob
NC_017832.1	Burkholderia pseudomallei	2035364	2043783	Dimob
NC_017832.1	Burkholderia pseudomallei	2400533	2406234	Dimob
NC_017832.1	Burkholderia pseudomallei	2728856	2795810	Dimob
NC_018527.1	Burkholderia pseudomallei	97785	106700	Dimob
NC_018527.1	Burkholderia pseudomallei	767212	787211	Dimob
NC_018527.1	Burkholderia pseudomallei	1079743	1104011	Dimob
NC_018527.1	Burkholderia pseudomallei	1133666	1150742	Dimob
NC_018527.1	Burkholderia pseudomallei	1431216	1437852	Dimob
NC_018527.1	Burkholderia pseudomallei	1529062	1534043	Dimob
NC_018527.1	Burkholderia pseudomallei	1703845	1713585	Dimob
NC_018527.1	Burkholderia pseudomallei	2061931	2124376	Dimob
NC_018527.1	Burkholderia pseudomallei	3586910	3651537	Dimob
NC_018527.1	Burkholderia pseudomallei	3719179	3756792	Dimob
NC_018527.1	Burkholderia pseudomallei	3794557	3821165	Dimob
NC_018527.1	Burkholderia pseudomallei	3889176	3904160	Dimob
NC_018529.1	Burkholderia pseudomallei	74967	98268	Dimob
NC_018529.1	Burkholderia pseudomallei	530644	605156	Dimob
NC_018529.1	Burkholderia pseudomallei	920134	941644	Dimob
NC_018529.1	Burkholderia pseudomallei	1630385	1646450	Dimob
NC_018529.1	Burkholderia pseudomallei	2072265	2080147	Dimob
NC_018529.1	Burkholderia pseudomallei	2374927	2383966	Dimob
NC_018529.1	Burkholderia pseudomallei	2715039	2735442	Dimob
NC_018529.1	Burkholderia pseudomallei	2775154	2822389	Dimob
NC_021877.1	Burkholderia pseudomallei	103664	131666	Dimob
NC_021877.1	Burkholderia pseudomallei	448244	468632	Dimob
NC_021877.1	Burkholderia pseudomallei	567591	624704	Dimob
NC_021877.1	Burkholderia pseudomallei	1046103	1078345	Dimob
NC_021877.1	Burkholderia pseudomallei	1244248	1258467	Dimob
NC_021877.1	Burkholderia pseudomallei	1676193	1682466	Dimob
NC_021877.1	Burkholderia pseudomallei	1718384	1760326	Dimob
NC_021877.1	Burkholderia pseudomallei	2048287	2108181	Dimob
NC_021877.1	Burkholderia pseudomallei	2407226	2419334	Dimob
NC_021877.1	Burkholderia pseudomallei	2465477	2565221	Dimob
NC_021877.1	Burkholderia pseudomallei	2985055	3001021	Dimob
NC_021884.1	Burkholderia pseudomallei	183920	271353	Dimob
NC_021884.1	Burkholderia pseudomallei	1506807	1522182	Dimob
NC_021884.1	Burkholderia pseudomallei	1728108	1735458	Dimob
NC_021884.1	Burkholderia pseudomallei	2201529	2210987	Dimob
NC_021884.1	Burkholderia pseudomallei	2398940	2411250	Dimob
NC_021884.1	Burkholderia pseudomallei	2484069	2509876	Dimob
NC_021884.1	Burkholderia pseudomallei	2649755	2681531	Dimob
NC_021884.1	Burkholderia pseudomallei	2808908	2829401	Dimob
NC_021884.1	Burkholderia pseudomallei	3105753	3111412	Dimob
NC_021884.1	Burkholderia pseudomallei	3500448	3523805	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	170411	186759	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	552008	583575	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	883096	898396	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	1103314	1114446	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	1772708	1795913	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	1869522	1881729	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	1909626	1954167	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	2019229	2080926	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	2583905	2619497	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	2645930	2657932	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	2724466	2732540	Dimob
NC_022659.1	Burkholderia pseudomallei NCTC 13179	3572940	3650090	Dimob
NC_022658.1	Burkholderia pseudomallei NCTC 13179	285959	341320	Dimob
NC_022658.1	Burkholderia pseudomallei NCTC 13179	438871	459123	Dimob
NC_022658.1	Burkholderia pseudomallei NCTC 13179	865852	905949	Dimob
NC_022658.1	Burkholderia pseudomallei NCTC 13179	1540138	1552246	Dimob
NC_022658.1	Burkholderia pseudomallei NCTC 13179	1599821	1671391	Dimob
NC_022658.1	Burkholderia pseudomallei NCTC 13179	2082120	2121188	Dimob
NC_022658.1	Burkholderia pseudomallei NCTC 13179	2578588	2605950	Dimob
NC_022658.1	Burkholderia pseudomallei NCTC 13179	2972231	2986445	Dimob
NC_022658.1	Burkholderia pseudomallei NCTC 13179	3191574	3209840	Dimob
NZ_CP004001.1	Burkholderia pseudomallei	72881	78536	Dimob
NZ_CP004001.1	Burkholderia pseudomallei	1126072	1232295	Dimob
NZ_CP004001.1	Burkholderia pseudomallei	1242830	1249980	Dimob
NZ_CP004001.1	Burkholderia pseudomallei	1693677	1721802	Dimob
NZ_CP004001.1	Burkholderia pseudomallei	3143163	3149673	Dimob
NZ_CP004001.1	Burkholderia pseudomallei	3165214	3176502	Dimob
NZ_CP004001.1	Burkholderia pseudomallei	3189850	3210354	Dimob
NZ_CP004001.1	Burkholderia pseudomallei	3384173	3396483	Dimob
NZ_CP004001.1	Burkholderia pseudomallei	3614580	3672988	Dimob
NZ_CP004001.1	Burkholderia pseudomallei	3731489	3760702	Dimob
NZ_CP004002.1	Burkholderia pseudomallei	681726	721492	Dimob
NZ_CP004002.1	Burkholderia pseudomallei	1038575	1059194	Dimob
NZ_CP004002.1	Burkholderia pseudomallei	1155357	1212470	Dimob
NZ_CP004002.1	Burkholderia pseudomallei	2060633	2087328	Dimob
NZ_CP004002.1	Burkholderia pseudomallei	2506627	2545453	Dimob
NZ_CP004002.1	Burkholderia pseudomallei	2990008	3002117	Dimob
NZ_CP004002.1	Burkholderia pseudomallei	3049740	3130047	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	39213	76237	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	83036	121174	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	477900	505849	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	610041	635001	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	1054561	1061360	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	1288015	1310341	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	1509453	1533773	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	1560637	1577528	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	1748880	1761998	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	3491976	3569563	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	3916729	3926348	Dimob
NZ_CP004003.1	Burkholderia pseudomallei	4008490	4055434	Dimob
NZ_CP004004.1	Burkholderia pseudomallei	70783	108138	Dimob
NZ_CP004004.1	Burkholderia pseudomallei	180610	191896	Dimob
NZ_CP004004.1	Burkholderia pseudomallei	528709	606420	Dimob
NZ_CP004004.1	Burkholderia pseudomallei	652649	664180	Dimob
NZ_CP004004.1	Burkholderia pseudomallei	1725589	1742273	Dimob
NZ_CP004004.1	Burkholderia pseudomallei	2333516	2389647	Dimob
NZ_CP004004.1	Burkholderia pseudomallei	2486028	2507549	Dimob
NZ_CP004004.1	Burkholderia pseudomallei	2821597	2865091	Dimob
NZ_CP004024.1	Burkholderia pseudomallei	124777	162128	Dimob
NZ_CP004024.1	Burkholderia pseudomallei	234623	245957	Dimob
NZ_CP004024.1	Burkholderia pseudomallei	582962	660673	Dimob
NZ_CP004024.1	Burkholderia pseudomallei	706902	718433	Dimob
NZ_CP004024.1	Burkholderia pseudomallei	1782554	1800351	Dimob
NZ_CP004024.1	Burkholderia pseudomallei	2390493	2446624	Dimob
NZ_CP004024.1	Burkholderia pseudomallei	2542840	2564361	Dimob
NZ_CP004024.1	Burkholderia pseudomallei	2878039	2921533	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	83430	96548	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	1826932	1904519	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	2251677	2261296	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	2343398	2390343	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	2442018	2454807	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	2461995	2479042	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	2485841	2523979	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	2880542	2908467	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	3012653	3037613	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	3454441	3463959	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	3690572	3711978	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	3911962	3936285	Dimob
NZ_CP004042.1	Burkholderia pseudomallei	3963149	3980040	Dimob
NZ_CP004043.1	Burkholderia pseudomallei	314277	356286	Dimob
NZ_CP004043.1	Burkholderia pseudomallei	672547	693156	Dimob
NZ_CP004043.1	Burkholderia pseudomallei	789500	846621	Dimob
NZ_CP004043.1	Burkholderia pseudomallei	1435036	1453576	Dimob
NZ_CP004043.1	Burkholderia pseudomallei	2513690	2525798	Dimob
NZ_CP004043.1	Burkholderia pseudomallei	2573094	2649068	Dimob
NZ_CP004043.1	Burkholderia pseudomallei	3067993	3104330	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	262948	272406	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	460540	472850	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	545669	571476	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	601523	646262	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	711352	743128	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	872098	892591	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	1169169	1174828	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	1564474	1587831	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	2303964	2391396	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	3627699	3643074	Dimob
NZ_CP004368.1	Burkholderia pseudomallei	3848971	3857622	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	142278	156497	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	576288	582561	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	618567	660509	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	962789	1021820	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	1321066	1333174	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	1379317	1479061	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	1898549	1910455	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	2391145	2419147	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	2735750	2756138	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	2855828	2912180	Dimob
NZ_CP004369.1	Burkholderia pseudomallei	3335130	3366321	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	631228	652610	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	1041828	1048597	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	1324306	1344507	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	1469455	1501492	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	1567138	1603540	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	1641786	1669376	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	1740349	1751002	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	2405983	2426331	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	2631555	2646930	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	3076703	3085392	Dimob
NZ_CP009209.1	Burkholderia pseudomallei	3884102	3970708	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	69009	128902	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	428062	440170	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	486313	586057	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	1005584	1018648	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	1498709	1526708	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	1843382	1863770	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	1962738	2019851	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	2441295	2472485	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	2638331	2653662	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	3072720	3078993	Dimob
NZ_CP009210.1	Burkholderia pseudomallei	3114992	3156959	Dimob
NZ_CP009128.1	Burkholderia pseudomallei	644191	656511	Dimob
NZ_CP009128.1	Burkholderia pseudomallei	875226	895828	Dimob
NZ_CP009128.1	Burkholderia pseudomallei	1300199	1323261	Dimob
NZ_CP009128.1	Burkholderia pseudomallei	1454455	1468591	Dimob
NZ_CP009128.1	Burkholderia pseudomallei	1923820	1977443	Dimob
NZ_CP009128.1	Burkholderia pseudomallei	2439395	2541128	Dimob
NZ_CP009128.1	Burkholderia pseudomallei	2977110	3011426	Dimob
NZ_CP009128.1	Burkholderia pseudomallei	3485279	3508340	Dimob
NZ_CP009128.1	Burkholderia pseudomallei	3613848	3629987	Dimob
NZ_CP009128.1	Burkholderia pseudomallei	3823981	3838037	Dimob
NZ_CP009127.1	Burkholderia pseudomallei	69433	81542	Dimob
NZ_CP009127.1	Burkholderia pseudomallei	129178	181555	Dimob
NZ_CP009127.1	Burkholderia pseudomallei	504658	517175	Dimob
NZ_CP009127.1	Burkholderia pseudomallei	589425	625770	Dimob
NZ_CP009127.1	Burkholderia pseudomallei	1082948	1110932	Dimob
NZ_CP009127.1	Burkholderia pseudomallei	1428097	1448598	Dimob
NZ_CP009127.1	Burkholderia pseudomallei	2098345	2170447	Dimob
NZ_CP009127.1	Burkholderia pseudomallei	2204257	2220322	Dimob
NZ_CP009127.1	Burkholderia pseudomallei	2642371	2649733	Dimob
NZ_CP009127.1	Burkholderia pseudomallei	3007457	3013149	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	108207	120105	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	549924	565577	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	1307018	1338573	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	1470308	1479482	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	1798776	1874326	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	2117039	2125771	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	2138416	2141982	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	2184974	2202776	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	2685756	2693183	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	3614903	3668756	Dimob
NZ_CP008894.1	Burkholderia pseudomallei	3863955	3872697	Dimob
NZ_CP008893.1	Burkholderia pseudomallei	147754	157991	Dimob
NZ_CP008893.1	Burkholderia pseudomallei	194204	266299	Dimob
NZ_CP008893.1	Burkholderia pseudomallei	869547	881707	Dimob
NZ_CP008893.1	Burkholderia pseudomallei	922687	944091	Dimob
NZ_CP008893.1	Burkholderia pseudomallei	1313108	1321075	Dimob
NZ_CP008893.1	Burkholderia pseudomallei	1955882	1968430	Dimob
NZ_CP008893.1	Burkholderia pseudomallei	2017397	2069235	Dimob
NZ_CP008893.1	Burkholderia pseudomallei	2405566	2417786	Dimob
NZ_CP008893.1	Burkholderia pseudomallei	2490015	2526043	Dimob
NZ_CP008893.1	Burkholderia pseudomallei	2936690	2964994	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	265999	277963	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	412191	426244	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	620168	651796	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	1089175	1098486	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	1120231	1180089	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	1353558	1368004	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	1581648	1600731	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	3105674	3182334	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	3512906	3519188	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	3651640	3681839	Dimob
NZ_CP008911.1	Burkholderia pseudomallei	3722328	3737603	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	26918	33974	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	390910	399096	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	811781	828424	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	864586	936689	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	1090681	1106316	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	1624743	1646180	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	1960494	1991161	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	2395195	2433988	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	2511051	2523830	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	2848024	2900700	Dimob
NZ_CP008912.1	Burkholderia pseudomallei	2946885	2958417	Dimob
NZ_CP008891.1	Burkholderia pseudomallei	67072	77177	Dimob
NZ_CP008891.1	Burkholderia pseudomallei	123619	158673	Dimob
NZ_CP008891.1	Burkholderia pseudomallei	180344	219536	Dimob
NZ_CP008891.1	Burkholderia pseudomallei	627392	657181	Dimob
NZ_CP008891.1	Burkholderia pseudomallei	970828	992230	Dimob
NZ_CP008891.1	Burkholderia pseudomallei	1680069	1696118	Dimob
NZ_CP008891.1	Burkholderia pseudomallei	2123635	2129978	Dimob
NZ_CP008891.1	Burkholderia pseudomallei	2489344	2495046	Dimob
NZ_CP008891.1	Burkholderia pseudomallei	2765082	2777629	Dimob
NZ_CP008891.1	Burkholderia pseudomallei	2825266	2877103	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	500691	514747	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	943595	951933	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	1149148	1161166	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	1174447	1192051	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	1202399	1212381	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	1383896	1398348	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	1613327	1645938	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	2846945	2853113	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	3116731	3194079	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	3540927	3552472	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	3634440	3702225	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	3723857	3739203	Dimob
NZ_CP008892.1	Burkholderia pseudomallei	3814932	3853294	Dimob
NZ_CP008909.1	Burkholderia pseudomallei	418031	477839	Dimob
NZ_CP008909.1	Burkholderia pseudomallei	833159	876280	Dimob
NZ_CP008909.1	Burkholderia pseudomallei	981942	995727	Dimob
NZ_CP008909.1	Burkholderia pseudomallei	1633693	1641409	Dimob
NZ_CP008909.1	Burkholderia pseudomallei	1839044	1862308	Dimob
NZ_CP008909.1	Burkholderia pseudomallei	1879232	1888921	Dimob
NZ_CP008909.1	Burkholderia pseudomallei	2200788	2245450	Dimob
NZ_CP008909.1	Burkholderia pseudomallei	2310403	2333625	Dimob
NZ_CP008909.1	Burkholderia pseudomallei	2459483	2484811	Dimob
NZ_CP008909.1	Burkholderia pseudomallei	2494933	2506672	Dimob
